att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,class
0.489362,8,0.03987,0.14,0.652336,0.03,0.002694,0.05,0.639565,0.08,0.492544,0
0.510638,15,0.038639,0.06,0.637459,0.11,0.002601,0.02,0.609788,0.13,0.512719,0
0.531915,19,0.03903,0.01,0.619607,0.07,0.002615,0,0.610047,0.04,0.489035,0
0.553191,15,0.037258,0.12,0.607706,0.05,0.002495,0.09,0.63361,0.05,0.414912,0
0.574468,50,0.037949,0.13,0.597441,0.03,0.002547,0.08,0.627913,0.04,0.416667,0
0.595745,25,0.038279,0.05,0.578697,0.02,0.002563,0.14,0.617038,0.05,0.471053,0
0.617021,32,0.03882,0.07,0.56025,0.02,0.002597,0.15,0.604609,0,0.455263,0
0.638298,45,0.037979,0.02,0.561291,0.06,0.002547,0.11,0.601243,0.12,0.436404,0
0.659574,12,0.036508,0.07,0.572151,0.07,0.002455,0.15,0.592957,0.02,0.441667,0
0.680851,13,0.037769,0.12,0.600268,0.14,0.002532,0.09,0.592439,0.05,0.551316,0
0.702128,0,0.03891,0.12,0.652931,0.15,0.002582,0.07,0.623511,0.1,0.521053,0
0.723404,16,0.056833,0.04,0.749926,0.04,0.003733,0.09,0.694459,0.13,0.461842,1
0.744681,49,0.120572,0.01,0.852871,0.05,0.007979,0.11,0.757121,0.15,0.452193,1
0.765957,44,0.049628,0.04,0.865963,0.14,0.003313,0.02,0.739513,0.08,0.477632,1
0.787234,13,0.043743,0.05,0.840077,0.12,0.002887,0.12,0.694718,0.08,0.547807,1
0.808511,44,0.042272,0.07,0.803779,0.13,0.002775,0.11,0.644226,0.05,0.612281,1
0.829787,48,0.043623,0.03,0.772835,0.07,0.002877,0.09,0.613154,0.09,0.595614,1
0.851064,39,0.044164,0.02,0.752455,0.01,0.002929,0.14,0.576126,0.02,0.652193,1
0.87234,11,0.063648,0.01,0.719875,0.09,0.004221,0.13,0.554117,0.03,0.670614,1
0.893617,24,0.042302,0,0.673758,0.15,0.0028,0,0.511652,0.01,0.677193,1
0.914894,37,0.034406,0.15,0.615888,0.01,0.002266,0.01,0.476178,0.08,0.705263,0
0.93617,7,0.038339,0.05,0.649658,0.15,0.002229,0.05,0.445883,0.02,0.720614,0
0.957447,45,0.038789,0.01,0.645641,0.05,0.001809,0.08,0.426463,0.07,0.698684,0
0.978723,6,0.041492,0.04,0.632252,0.1,0.002727,0,0.50233,0.11,0.616228,0
1,29,0.037108,0.12,0.602648,0,0.002449,0.08,0.492491,0.07,0.685088,0
0,38,0.038789,0,0.581375,0.01,0.002559,0.04,0.470223,0.05,0.666667,0
0.021277,25,0.041522,0.1,0.567837,0.13,0.002607,0.1,0.44899,0.11,0.675877,0
0.042553,3,0.056173,0.01,0.538381,0.15,0.003768,0.08,0.50492,0.01,0.547368,1
0.06383,8,0.046655,0.09,0.495091,0.1,0.003168,0.13,0.48058,0.06,0.587719,1
0.085106,6,0.040801,0.01,0.438709,0,0.002759,0.14,0.445883,0.11,0.658772,0
0.106383,18,0.03921,0.14,0.384558,0.15,0.002216,0.08,0.391766,0.04,0.73114,0
0.12766,7,0.033566,0.14,0.331895,0.03,0.002227,0.07,0.358105,0.13,0.820614,0
0.148936,41,0.033145,0.09,0.294258,0.01,0.002073,0.02,0.32522,0.01,0.838158,0
0.170213,15,0.030623,0,0.271645,0.14,0.001843,0.01,0.302693,0.14,0.838158,0
0.191489,5,0.030113,0,0.268224,0.15,0.001801,0.1,0.292336,0.12,0.838158,0
0.212766,46,0.033265,0.01,0.290985,0.07,0.0015,0.05,0.295961,0.03,0.838158,0
0.234043,43,0.033265,0.03,0.340821,0.04,0.001928,0.08,0.322113,0.02,0.838158,0
0.255319,44,0.034526,0.08,0.454329,0.07,0.002302,0.14,0.398498,0.07,0.774123,0
0.276596,46,0.040411,0.15,0.572151,0.1,0.002457,0.03,0.474366,0.04,0.679386,0
0.297872,31,0.036718,0.07,0.616186,0.13,0.002453,0,0.533661,0.06,0.684211,0
0.319149,25,0.041972,0.05,0.702618,0.14,0.002752,0.12,0.622734,0.09,0.586842,0
0.340426,26,0.040471,0.1,0.729396,0.06,0.002653,0.14,0.667012,0.08,0.535526,0
0.361702,3,0.038789,0.1,0.731479,0.1,0.00252,0.13,0.68203,0.06,0.515351,0
0.382979,22,0.040891,0.08,0.760042,0.14,0.002655,0.02,0.703004,0.14,0.472368,0
0.404255,48,0.042032,0.14,0.752752,0.03,0.002761,0.09,0.70378,0.13,0.478509,0
0.425532,46,0.041732,0.07,0.719578,0.1,0.002757,0.05,0.706629,0.07,0.433772,0
0.446809,31,0.046175,0.02,0.684023,0.03,0.003076,0.12,0.7087,0.14,0.403947,1
0.468085,39,0.037859,0.01,0.652038,0.06,0.002532,0.1,0.710772,0.08,0.360965,0
0.489362,11,0.036808,0,0.633145,0.07,0.00247,0.08,0.716727,0.08,0.362719,0
0.510638,18,0.034917,0.04,0.620649,0.13,0.002343,0.04,0.706111,0.14,0.369298,0
0.531915,43,0.033626,0.08,0.599375,0.05,0.00225,0.09,0.70378,0.12,0.367544,0
0.553191,13,0.036658,0.02,0.595359,0,0.002457,0.03,0.728379,0.03,0.337719,0
0.574468,2,0.034736,0.04,0.574383,0.01,0.002329,0.04,0.730192,0.03,0.334649,0
0.595745,42,0.038099,0.04,0.579292,0.05,0.002547,0,0.724754,0.05,0.359649,0
0.617021,14,0.038489,0.02,0.573044,0.06,0.00257,0.12,0.717504,0.06,0.344737,0
0.638298,18,0.036208,0.1,0.570068,0.01,0.002414,0.13,0.710254,0.11,0.373246,0
0.659574,16,0.038489,0.06,0.595507,0.14,0.002559,0,0.704557,0.11,0.376316,0
0.680851,13,0.0393,0.02,0.625707,0.02,0.002619,0,0.691869,0,0.419298,0
0.702128,41,0.042122,0.13,0.681345,0.05,0.002802,0.02,0.699637,0.12,0.419737,1
0.723404,8,0.045935,0.14,0.770753,0.11,0.003043,0.14,0.734593,0.03,0.445614,1
0.744681,39,0.043953,0.02,0.858078,0.05,0.002881,0.07,0.787416,0.15,0.39386,1
0.765957,47,0.043893,0.15,0.866111,0.11,0.002883,0.07,0.777317,0.07,0.459649,1
0.787234,27,0.049598,0,0.838887,0.01,0.00328,0.04,0.726308,0.13,0.471053,1
0.808511,44,0.043923,0.02,0.799762,0.06,0.002935,0.06,0.678923,0.08,0.501754,1
0.829787,34,0.042873,0.01,0.76748,0.02,0.002873,0.01,0.645262,0.05,0.539035,1
0.851064,33,0.044554,0.11,0.741148,0.07,0.002989,0.06,0.617556,0.03,0.561842,1
0.87234,24,0.042152,0.1,0.7108,0.02,0.002819,0.12,0.584153,0.07,0.610965,1
0.893617,22,0.038609,0.13,0.662154,0.11,0.002582,0.12,0.542724,0.08,0.615351,0
0.914894,11,0.033475,0.03,0.585242,0.11,0.002227,0.01,0.513465,0.15,0.664474,0
0.93617,29,0.037889,0.08,0.621095,0.1,0.002179,0.06,0.473071,0.03,0.698684,0
0.957447,32,0.034016,0.01,0.610384,0.13,0.001695,0.01,0.441999,0.12,0.698684,0
0.978723,16,0.043293,0.12,0.593573,0.1,0.00286,0.01,0.535992,0.02,0.586404,1
1,29,0.035697,0.03,0.582118,0.14,0.002372,0.07,0.527447,0.06,0.627193,0
0,33,0.037859,0.03,0.576912,0.07,0.002524,0.1,0.516313,0.15,0.624123,0
0.021277,32,0.041672,0.05,0.566796,0.05,0.0028,0.02,0.496375,0.03,0.628509,1
0.042553,17,0.046535,0,0.536447,0.05,0.003157,0.02,0.540135,0.06,0.512719,1
0.06383,32,0.056743,0.04,0.49524,0.08,0.00388,0.01,0.515795,0.11,0.563158,1
0.085106,10,0.040891,0.1,0.433651,0.08,0.002742,0.03,0.47566,0.08,0.59693,1
0.106383,32,0.040891,0,0.389021,0,0.001959,0.06,0.429052,0.15,0.59693,1
0.12766,48,0.0396,0.01,0.335168,0.07,0.002017,0.15,0.38115,0.02,0.645614,1
0.148936,13,0.033445,0.1,0.29634,0.08,0.002113,0.05,0.349301,0.12,0.728509,0
0.170213,38,0.032905,0.1,0.27105,0.12,0.002192,0.06,0.331952,0.05,0.779825,0
0.191489,34,0.032665,0.06,0.265843,0.13,0.002158,0.15,0.314863,0.06,0.828509,0
0.212766,38,0.033175,0.06,0.292324,0.02,0.002206,0.06,0.327033,0.04,0.817105,0
0.234043,37,0.033295,0,0.343499,0.08,0.002177,0.03,0.350596,0.08,0.750439,0
0.255319,6,0.036838,0.04,0.467272,0.15,0.002501,0.03,0.42465,0.14,0.669737,0
0.276596,43,0.045425,0.07,0.591639,0.04,0.003143,0.06,0.510098,0.03,0.569298,1
0.297872,6,0.036598,0.01,0.620797,0.15,0.002513,0.03,0.572242,0.02,0.523684,0
0.319149,22,0.042152,0.06,0.713181,0,0.002844,0.05,0.660798,0.08,0.425877,1
0.340426,25,0.037649,0.15,0.728206,0.06,0.002528,0.08,0.706888,0.09,0.438596,0
0.361702,7,0.033475,0.06,0.712437,0.11,0.00221,0.04,0.707923,0,0.481579,0
0.382979,47,0.037559,0.02,0.733859,0.14,0.002466,0.01,0.722165,0.11,0.471491,0
0.404255,40,0.040621,0.01,0.738768,0,0.002686,0.02,0.714397,0.11,0.471491,1
0.425532,9,0.03912,0.06,0.712139,0.09,0.002603,0.03,0.707405,0.12,0.458333,0
0.446809,32,0.041431,0.14,0.679857,0.09,0.002777,0.14,0.694459,0.03,0.446491,1
0.468085,34,0.037228,0.1,0.657542,0.02,0.002511,0.09,0.689021,0.07,0.439035,0
0.489362,26,0.036208,0.04,0.629575,0.12,0.00243,0.06,0.685396,0,0.415351,0
0.510638,1,0.033626,0.07,0.609491,0.06,0.00225,0.15,0.671673,0.14,0.44693,0
0.531915,7,0.033626,0.1,0.595061,0.1,0.002246,0.15,0.661056,0.04,0.44386,0
0.553191,37,0.033626,0.08,0.580333,0.09,0.002248,0.01,0.700414,0.11,0.365351,0
0.574468,48,0.033626,0.1,0.571259,0.14,0.002256,0.08,0.711548,0.15,0.370614,0
0.595745,34,0.033626,0.15,0.562184,0.15,0.002254,0.01,0.70378,0,0.380263,0
0.617021,40,0.033626,0.12,0.547754,0.06,0.002252,0.03,0.690834,0.14,0.409649,0
0.638298,33,0.033626,0.13,0.538233,0,0.002246,0.03,0.672967,0.15,0.446053,0
0.659574,18,0.033626,0.09,0.551324,0.08,0.002235,0.06,0.661833,0.13,0.450877,0
0.680851,20,0.033626,0.1,0.581523,0.01,0.002235,0.11,0.646297,0.04,0.466667,0
0.702128,46,0.036808,0.08,0.645641,0.13,0.002439,0.02,0.662092,0.13,0.496491,0
0.723404,14,0.048667,0.11,0.74576,0.14,0.003191,0.04,0.69912,0.12,0.514474,1
0.744681,0,0.044464,0.07,0.867004,0.08,0.002904,0.15,0.762817,0,0.454386,1
0.765957,43,0.044043,0.14,0.881434,0.08,0.002894,0,0.753755,0.1,0.476316,1
0.787234,3,0.068512,0.05,0.869979,0.13,0.004514,0.11,0.702486,0.1,0.514912,1
0.808511,7,0.044434,0.05,0.835763,0.06,0.002979,0.06,0.664423,0.08,0.54693,1
0.829787,42,0.044344,0.14,0.806308,0.05,0.002979,0.13,0.633868,0.13,0.55614,1
0.851064,50,0.099496,0.1,0.787712,0.1,0.006712,0.15,0.603573,0.12,0.597368,1
0.87234,37,0.05257,0.04,0.755727,0.01,0.003571,0.01,0.56784,0.01,0.609649,1
0.893617,3,0.037619,0.14,0.703511,0.14,0.002549,0.14,0.527447,0.02,0.613596,0
0.914894,29,0.033626,0.07,0.638947,0,0.002256,0.12,0.495857,0.02,0.657456,0
0.93617,1,0.038669,0.05,0.662749,0.02,0.002565,0.03,0.472812,0,0.70307,0
0.957447,36,0.033986,0.02,0.650253,0.09,0.002258,0.03,0.44899,0.04,0.69386,0
0.978723,36,0.040981,0.03,0.63612,0.06,0.002736,0.04,0.530813,0.06,0.558772,1
1,40,0.037589,0.01,0.606962,0.12,0.002524,0.08,0.525375,0.01,0.592982,0
0,32,0.041762,0.05,0.591639,0,0.002798,0.11,0.498187,0.01,0.59386,1
0.021277,23,0.042242,0.05,0.572895,0.03,0.002848,0.06,0.471776,0,0.625877,1
0.042553,17,0.063919,0.07,0.5482,0.07,0.004335,0.02,0.524858,0.07,0.475877,1
0.06383,19,0.068902,0.04,0.504463,0.09,0.004697,0.11,0.49508,0.06,0.535088,1
0.085106,27,0.054612,0.12,0.449866,0.14,0.003706,0.03,0.454428,0.03,0.605263,1
0.106383,41,0.040891,0.14,0.396608,0.12,0.002651,0.05,0.419472,0.14,0.662719,0
0.12766,46,0.038399,0.07,0.344094,0.14,0.002576,0.01,0.378042,0,0.732018,0
0.148936,43,0.033626,0.07,0.302291,0.14,0.002243,0.14,0.34231,0.15,0.738596,0
0.170213,45,0.032605,0.1,0.280125,0.14,0.002167,0.08,0.318229,0.02,0.785526,0
0.191489,2,0.033025,0.01,0.271348,0.09,0.002177,0.04,0.309166,0.12,0.794298,0
0.212766,35,0.033265,0.02,0.29753,0.13,0.002204,0.02,0.322113,0.12,0.780263,0
0.234043,50,0.034496,0.11,0.357185,0.13,0.0023,0.04,0.345935,0.07,0.732895,0
0.255319,10,0.040951,0.04,0.47352,0.12,0.002457,0.01,0.413516,0.02,0.629825,0
0.276596,15,0.043083,0.13,0.600714,0.12,0.002946,0.04,0.500259,0.02,0.528947,1
0.297872,0,0.041612,0.01,0.634186,0,0.003016,0.01,0.552822,0.06,0.510088,1
0.319149,26,0.044554,0.06,0.724933,0.05,0.002983,0.1,0.64086,0,0.387281,1
0.340426,39,0.041041,0.09,0.741297,0.01,0.002759,0.13,0.684102,0.07,0.385088,0
0.361702,0,0.035517,0.13,0.723743,0.06,0.002376,0.15,0.693164,0.11,0.375877,0
0.382979,30,0.040741,0.05,0.744868,0.02,0.002682,0.03,0.709736,0,0.410088,0
0.404255,23,0.041852,0.14,0.74219,0.03,0.002779,0.08,0.704039,0.08,0.390789,1
0.425532,39,0.040861,0.05,0.712288,0.03,0.002732,0.09,0.689021,0.1,0.371491,0
0.446809,4,0.063378,0.15,0.678518,0.06,0.003949,0.11,0.67245,0.07,0.406579,1
0.468085,15,0.033626,0.05,0.646385,0.1,0.002266,0.15,0.655101,0.09,0.39386,0
0.489362,24,0.035697,0.02,0.61931,0.01,0.002387,0.02,0.651217,0.09,0.397807,0
0.510638,6,0.034016,0.01,0.603987,0.14,0.00227,0.15,0.629726,0.09,0.452193,0
0.531915,47,0.033626,0.06,0.586135,0.14,0.002233,0.12,0.625842,0.15,0.439474,0
0.553191,15,0.033626,0.03,0.576465,0.12,0.002241,0.05,0.655101,0.04,0.385526,0
0.574468,26,0.033626,0.14,0.567242,0,0.002243,0,0.66028,0.08,0.405702,0
0.595745,32,0.033626,0.01,0.555489,0.05,0.002239,0.09,0.647074,0.15,0.436842,0
0.617021,21,0.033626,0.13,0.541803,0.04,0.002231,0.13,0.633351,0.01,0.444298,0
0.638298,49,0.033626,0.05,0.534365,0.06,0.002227,0.08,0.623511,0,0.460965,0
0.659574,46,0.033626,0.08,0.554746,0.05,0.002225,0.04,0.61419,0.07,0.466667,0
0.680851,23,0.033626,0,0.590003,0.15,0.002221,0.08,0.604868,0.02,0.489035,0
0.702128,33,0.037258,0.09,0.646385,0.06,0.002462,0.01,0.615484,0,0.503509,0
0.723404,42,0.050348,0.1,0.744719,0.03,0.003286,0.01,0.662869,0.01,0.492105,1
0.744681,22,0.193917,0,0.859119,0.01,0.012648,0.05,0.731486,0.06,0.493421,1
0.765957,50,0.083133,0.04,0.877269,0.12,0.005528,0.05,0.73537,0.06,0.398684,1
0.787234,10,0.120962,0.14,0.868789,0.13,0.008168,0.01,0.694718,0.1,0.483772,1
0.808511,43,0.119461,0.15,0.839631,0.01,0.008135,0,0.658208,0.06,0.507456,1
0.829787,43,0.069563,0.14,0.812705,0.06,0.004765,0.09,0.610047,0.02,0.532018,1
0.851064,16,0.074757,0.03,0.791431,0.02,0.005096,0.15,0.591403,0.14,0.588596,1
0.87234,2,0.089648,0.04,0.771497,0.06,0.006126,0.1,0.569135,0.02,0.623246,1
0.893617,2,0.033956,0.04,0.725528,0.08,0.002306,0.06,0.51709,0.03,0.603509,0
0.914894,28,0.034856,0.12,0.656352,0.12,0.002339,0.11,0.489643,0.07,0.605263,0
0.93617,38,0.03924,0,0.675692,0.07,0.002617,0,0.473848,0.03,0.625439,0
0.957447,43,0.036868,0.14,0.67465,0.08,0.002464,0.09,0.459865,0.11,0.633333,0
0.978723,38,0.077579,0.09,0.659923,0.03,0.005191,0.11,0.545831,0.08,0.547807,1
1,37,0.056893,0.06,0.63493,0.02,0.003853,0.09,0.525375,0.12,0.548246,1
0,43,0.037468,0.02,0.612615,0.1,0.002528,0,0.496634,0.02,0.60307,0
0.021277,28,0.042002,0.05,0.590003,0.08,0.002823,0.07,0.470223,0.03,0.611404,0
0.042553,47,0.071935,0.05,0.566498,0.05,0.004861,0.05,0.521233,0.13,0.496053,1
0.06383,13,0.060526,0.04,0.521125,0.15,0.004123,0.07,0.497411,0.09,0.539035,1
0.085106,39,0.048006,0.04,0.461321,0.07,0.003257,0.08,0.451321,0.01,0.630702,0
0.106383,11,0.044434,0.04,0.411336,0.14,0.002987,0.01,0.40782,0.13,0.67807,0
0.12766,14,0.03966,0.04,0.352276,0.08,0.002665,0.07,0.371051,0.13,0.75,0
0.148936,0,0.034826,0.03,0.318209,0.14,0.002329,0.12,0.338685,0.01,0.755263,0
0.170213,10,0.033626,0.07,0.297828,0.02,0.002241,0.12,0.318747,0.13,0.79693,0
0.191489,43,0.033115,0.05,0.286076,0.1,0.002198,0.09,0.30347,0.15,0.82193,0
0.212766,17,0.033265,0.03,0.313151,0.08,0.002202,0.04,0.309943,0.12,0.829825,0
0.234043,0,0.033566,0,0.36626,0.05,0.002196,0.01,0.337649,0.04,0.80307,0
0.255319,0,0.037829,0,0.481702,0.06,0.002437,0.14,0.408079,0.1,0.689035,0
0.276596,43,0.063859,0.05,0.605475,0.06,0.004385,0.15,0.491973,0.05,0.587719,1
0.297872,14,0.054311,0.13,0.647426,0.12,0.003693,0,0.542206,0.13,0.541228,1
0.319149,3,0.062898,0.06,0.736834,0.15,0.004211,0.11,0.621181,0.09,0.482018,1
0.340426,19,0.040891,0.15,0.762719,0.04,0.002736,0.1,0.666235,0.12,0.462719,0
0.361702,13,0.038459,0.03,0.74219,0.14,0.002536,0.04,0.677887,0.09,0.451316,0
0.382979,19,0.041011,0.14,0.767182,0.11,0.002694,0.02,0.696271,0.04,0.436842,0
0.404255,15,0.044104,0.1,0.766736,0.12,0.002921,0.09,0.690834,0.04,0.402193,0
0.425532,3,0.047856,0.06,0.737281,0.11,0.003211,0.07,0.679959,0.14,0.388596,0
0.446809,28,0.042362,0.14,0.697858,0.05,0.002794,0,0.66261,0.03,0.417105,0
0.468085,30,0.042752,0.11,0.668849,0.02,0.00286,0.02,0.644485,0.06,0.452632,0
0.489362,1,0.042032,0.14,0.642963,0.15,0.002806,0.05,0.645779,0.03,0.401754,0
0.510638,38,0.033626,0.02,0.619458,0.11,0.002239,0.05,0.596064,0.15,0.489474,0
0.531915,0,0.033626,0.02,0.59521,0.14,0.002221,0.05,0.588296,0.13,0.447368,0
0.553191,39,0.033626,0.05,0.578994,0.02,0.002231,0.15,0.63361,0.12,0.395614,0
0.574468,36,0.033626,0.05,0.565605,0.14,0.002233,0.14,0.621699,0.07,0.409211,0
0.595745,45,0.033626,0,0.545522,0.07,0.002231,0.13,0.608752,0.15,0.433333,0
0.617021,2,0.033626,0.08,0.529456,0.09,0.002223,0.14,0.584671,0.1,0.467105,0
0.638298,39,0.033626,0.12,0.516959,0,0.002221,0.06,0.567064,0.02,0.479386,0
0.659574,45,0.037258,0.09,0.537191,0,0.00247,0,0.554376,0.07,0.444298,0
0.680851,40,0.036508,0,0.562779,0.08,0.002426,0.11,0.55826,0.04,0.473684,0
0.702128,28,0.040141,0.01,0.619161,0.1,0.002663,0.1,0.581823,0.07,0.50307,0
0.723404,12,0.050588,0.14,0.704552,0.09,0.003324,0.07,0.626359,0.05,0.513158,0
0.744681,5,0.043983,0.05,0.80244,0.05,0.002885,0.09,0.680218,0.12,0.445614,0
0.765957,33,0.043683,0.15,0.816424,0.04,0.002879,0.03,0.682807,0.03,0.478509,0
0.787234,33,0.044224,0.14,0.806456,0.02,0.002914,0.07,0.641378,0.01,0.517105,0
0.808511,22,0.043323,0.07,0.769265,0.13,0.002875,0.05,0.606422,0.04,0.573684,0
0.829787,50,0.042903,0.09,0.742339,0.08,0.002846,0.09,0.575867,0.09,0.578947,0
0.851064,37,0.041131,0.12,0.7108,0.13,0.002742,0.12,0.542206,0.03,0.594298,0
0.87234,2,0.03948,0.08,0.690866,0.08,0.002619,0.08,0.519679,0.03,0.619298,0
0.893617,4,0.047736,0.02,0.652633,0.02,0.003176,0.09,0.476696,0.05,0.61886,1
0.914894,47,0.033626,0.14,0.600119,0.01,0.002237,0,0.449508,0.14,0.660965,0
0.93617,17,0.040891,0.05,0.654865,0.07,0.002705,0.13,0.433713,0.12,0.671053,0
0.957447,28,0.03915,0.12,0.670783,0.1,0.002605,0.01,0.423097,0.14,0.69386,0
0.978723,2,0.067581,0.11,0.665873,0,0.004501,0.1,0.519161,0,0.533772,1
1,32,0.040621,0.05,0.641773,0.05,0.002734,0.01,0.512429,0.03,0.594737,0
0,10,0.035397,0.02,0.592681,0.04,0.002374,0.08,0.490937,0.05,0.615351,0
0.021277,3,0.041912,0.05,0.580928,0.14,0.002811,0.02,0.459865,0.09,0.638158,0
0.042553,17,0.057464,0.11,0.540167,0.12,0.003882,0.02,0.505438,0.04,0.562719,1
0.06383,9,0.045124,0.1,0.487206,0.07,0.003066,0.1,0.476178,0.15,0.587719,1
0.085106,50,0.040891,0.05,0.422196,0.06,0.002773,0,0.427758,0.06,0.608772,0
0.106383,34,0.040891,0.13,0.368343,0.13,0.002754,0.15,0.378301,0.01,0.662719,0
0.12766,44,0.040861,0.06,0.314936,0.15,0.002655,0.05,0.329881,0.02,0.65,0
0.148936,39,0.037168,0.04,0.276703,0.01,0.002509,0.12,0.297514,0.08,0.646053,0
0.170213,15,0.033626,0.01,0.24457,0.05,0.002262,0.12,0.26463,0.15,0.69693,0
0.191489,42,0.033566,0.07,0.231479,0.05,0.002252,0.06,0.249871,0.1,0.709649,0
0.212766,1,0.033325,0.07,0.233264,0.14,0.002229,0.02,0.236406,0.01,0.727632,0
0.234043,31,0.033626,0.09,0.24814,0.11,0.002036,0.14,0.236147,0.1,0.706579,0
0.255319,28,0.033626,0.12,0.291134,0.15,0.002189,0.01,0.249871,0.02,0.702193,0
0.276596,8,0.033626,0.06,0.333383,0.03,0.001975,0.1,0.265148,0.07,0.662719,0
0.297872,11,0.033566,0.04,0.387682,0.1,0.001142,0.12,0.251424,0.02,0.657018,0
0.319149,11,0.034466,0.09,0.50119,0.09,0.002273,0.09,0.294666,0.1,0.653509,0
0.340426,43,0.036568,0.05,0.585986,0.12,0.002412,0,0.342828,0,0.630263,0
0.361702,26,0.040921,0,0.644451,0.03,0.002694,0.03,0.393061,0.03,0.575,1
0.382979,36,0.038459,0.1,0.682832,0.12,0.002528,0.01,0.435267,0.05,0.560965,0
0.404255,13,0.041732,0.08,0.682237,0.1,0.002773,0.14,0.433713,0.04,0.533333,1
0.425532,41,0.042572,0.03,0.650253,0.01,0.002865,0.09,0.442258,0.09,0.490351,1
0.446809,25,0.051249,0.13,0.609938,0.12,0.003471,0.14,0.428534,0.03,0.486404,1
0.468085,24,0.033626,0.14,0.563076,0.07,0.002281,0.09,0.41507,0.14,0.505702,0
0.489362,19,0.033626,0.06,0.522761,0,0.002273,0.04,0.407043,0.06,0.508333,0
0.510638,14,0.033626,0.05,0.489884,0,0.002262,0.02,0.382962,0.1,0.563596,0
0.531915,34,0.033626,0.1,0.461767,0,0.00225,0.09,0.373123,0.02,0.580263,0
0.553191,5,0.033626,0.03,0.432014,0.13,0.00225,0.11,0.380891,0.04,0.567105,0
0.574468,14,0.033626,0.15,0.411336,0.15,0.002246,0.14,0.379855,0.05,0.574561,0
0.595745,45,0.033175,0.08,0.389914,0.07,0.002216,0.08,0.370792,0.02,0.592105,0
0.617021,32,0.033265,0.11,0.375632,0.04,0.002214,0.04,0.358364,0.06,0.604825,0
0.638298,5,0.033295,0,0.372806,0.11,0.002214,0.14,0.345417,0.07,0.614912,0
0.659574,44,0.033535,0.05,0.384409,0.01,0.002227,0.03,0.348006,0.06,0.60614,0
0.680851,44,0.033626,0.03,0.423832,0.05,0.002233,0.06,0.347229,0.09,0.610965,0
0.702128,29,0.034556,0.05,0.494198,0.03,0.002306,0.13,0.38115,0.01,0.543421,0
0.723404,22,0.03954,0,0.595656,0.06,0.002613,0.1,0.44666,0.13,0.521491,1
0.744681,37,0.041762,0.15,0.723297,0.1,0.002744,0.06,0.511652,0.09,0.467982,1
0.765957,41,0.040771,0.04,0.754389,0.14,0.002696,0.14,0.527188,0.1,0.483772,1
0.787234,6,0.087937,0.04,0.743082,0.12,0.00585,0.11,0.491973,0.12,0.476754,1
0.808511,41,0.095112,0,0.707528,0.1,0.006541,0.08,0.455463,0.1,0.461842,1
0.829787,13,0.059175,0.07,0.674204,0.07,0.004111,0.04,0.417141,0.11,0.510526,1
0.851064,17,0.044043,0.07,0.651741,0.09,0.003031,0.01,0.403677,0.01,0.525439,1
0.87234,49,0.095022,0.05,0.624517,0.04,0.00641,0.04,0.387105,0.11,0.650877,1
0.893617,12,0.123454,0.14,0.59402,0,0.00827,0.08,0.360953,0.05,0.720614,1
0.914894,4,0.101747,0.15,0.551919,0.04,0.006788,0.05,0.349301,0.15,0.686842,1
0.93617,24,0.07902,0.13,0.56025,0.12,0.005276,0.15,0.348783,0.1,0.697368,1
0.957447,17,0.072445,0.06,0.54701,0.03,0.004846,0.1,0.351631,0.13,0.600439,1
0.978723,47,0.112856,0.12,0.538976,0.07,0.007588,0.03,0.426722,0.02,0.554386,1
1,39,0.081782,0.02,0.507289,0.15,0.005501,0.09,0.425427,0,0.50307,1
0,17,0.034346,0.08,0.467718,0.05,0.00232,0.05,0.411963,0.01,0.517105,0
0.021277,46,0.036057,0.12,0.425469,0.15,0.002443,0.1,0.389177,0.09,0.528509,0
0.042553,27,0.056593,0.03,0.383666,0.06,0.003847,0.11,0.432677,0.05,0.45,1
0.06383,21,0.040981,0.14,0.342904,0.02,0.002798,0.03,0.410409,0.04,0.489035,0
0.085106,43,0.03969,0.14,0.298869,0.09,0.00269,0.03,0.364578,0.13,0.562719,0
0.106383,30,0.033626,0.12,0.258256,0.02,0.002262,0.1,0.322631,0.11,0.628509,0
0.12766,4,0.033445,0.06,0.219726,0,0.002239,0.06,0.289487,0.1,0.689912,0
0.148936,23,0.032695,0.07,0.195031,0.1,0.002183,0.03,0.255567,0.02,0.750439,0
0.170213,49,0.031764,0.05,0.176584,0.13,0.002119,0.14,0.226049,0.15,0.783772,0
0.191489,45,0.030623,0.1,0.170931,0.06,0.001693,0.09,0.200155,0.09,0.809649,0
0.212766,0,0.030113,0.02,0.174204,0.15,0.001805,0.09,0.187985,0.09,0.831579,0
0.234043,3,0.033175,0.12,0.187593,0.12,0.000976,0.07,0.170378,0.14,0.809649,0
0.255319,21,0.032665,0.04,0.216453,0.1,0.001824,0.02,0.172967,0.11,0.831579,0
0.276596,42,0.031644,0.07,0.241148,0.06,0.001853,0.11,0.170119,0.1,0.848684,0
0.297872,5,0.032965,0.13,0.281018,0.02,0.001147,0.1,0.13594,0.04,0.853509,0
0.319149,13,0.033626,0.15,0.369979,0.05,0.001689,0.01,0.149922,0,0.853509,0
0.340426,18,0.033475,0.08,0.456263,0.04,0.002179,0.04,0.198343,0.01,0.832018,0
0.361702,8,0.034436,0.1,0.525736,0.14,0.002237,0.11,0.231745,0.15,0.801754,0
